"LOCNUM","LOCNAME","STATECODE","COUNTY","CC_OCC_HT_YB_FA","HDv1","RLv25","Classification","Description"
92,"vulsens_SD_92","SD","SD_COUNTY","RMS_KEY_OCC_SFD",402,424,"OCC","SFD"
93,"vulsens_SD_93","SD","SD_COUNTY","RMS_KEY_OCC_MFD",504,373,"OCC","MFD"
94,"vulsens_SD_94","SD","SD_COUNTY","RMS_KEY_OCC_MFD",395,461,"OCC","MFD"
95,"vulsens_SD_95","SD","SD_COUNTY","RMS_KEY_OCC_COM",650,490,"OCC","COM"
96,"vulsens_SD_96","SD","SD_COUNTY","RMS_KEY_OCC_COM",635,524,"OCC","COM"
97,"vulsens_SD_97","SD","SD_COUNTY","RMS_KEY_OCC_Unk",209,191,"OCC","Unk"
98,"vulsens_SD_98","SD","SD_COUNTY","RMS_KEY_OCC_Unk",164,190,"OCC","Unk"
99,"vulsens_SD_99","SD","SD_COUNTY","RMS_KEY_OCC_IND",765,610,"OCC","IND"
100,"vulsens_SD_100","SD","SD_COUNTY","RMS_KEY_OCC_IND",477,246,"OCC","IND"
1,"vulsens_TN_1","TN","TN_COUNTY","RMS_KEY_CC_Auto",837,491,"CC","Auto"
2,"vulsens_TN_2","TN","TN_COUNTY","RMS_KEY_CC_Auto",357,398,"CC","Auto"
3,"vulsens_TN_3","TN","TN_COUNTY","RMS_KEY_CC_MH",431,473,"CC","MH"
4,"vulsens_TN_4","TN","TN_COUNTY","RMS_KEY_CC_MH",586,444,"CC","MH"
5,"vulsens_TN_5","TN","TN_COUNTY","RMS_KEY_CC_LM",290,163,"CC","LM"
6,"vulsens_TN_6","TN","TN_COUNTY","RMS_KEY_CC_LM",198,281,"CC","LM"
7,"vulsens_TN_7","TN","TN_COUNTY","RMS_KEY_CC_Wood",332,395,"CC","Wood"
8,"vulsens_TN_8","TN","TN_COUNTY","RMS_KEY_CC_Wood",1020,764,"CC","Wood"
9,"vulsens_TN_9","TN","TN_COUNTY","RMS_KEY_CC_Unk",141,144,"CC","Unk"
10,"vulsens_TN_10","TN","TN_COUNTY","RMS_KEY_CC_Unk",692,503,"CC","Unk"
11,"vulsens_TN_11","TN","TN_COUNTY","RMS_KEY_CC_Masonry",571,522,"CC","Masonry"
12,"vulsens_TN_12","TN","TN_COUNTY","RMS_KEY_CC_Masonry",616,286,"CC","Masonry"
13,"vulsens_TN_13","TN","TN_COUNTY","RMS_KEY_CC_Steel",608,306,"CC","Steel"
14,"vulsens_TN_14","TN","TN_COUNTY","RMS_KEY_CC_Steel",259,184,"CC","Steel"
15,"vulsens_TN_15","TN","TN_COUNTY","RMS_KEY_CC_RC",844,455,"CC","RC"
16,"vulsens_TN_16","TN","TN_COUNTY","RMS_KEY_CC_RC",457,354,"CC","RC"
17,"vulsens_TN_17","TN","TN_COUNTY","RMS_KEY_CC_COM_Auto",746,481,"CC_COM","Auto"
18,"vulsens_TN_18","TN","TN_COUNTY","RMS_KEY_CC_COM_Auto",874,465,"CC_COM","Auto"
19,"vulsens_TN_19","TN","TN_COUNTY","RMS_KEY_CC_COM_MH",521,365,"CC_COM","MH"
20,"vulsens_TN_20","TN","TN_COUNTY","RMS_KEY_CC_COM_MH",508,471,"CC_COM","MH"
21,"vulsens_TN_21","TN","TN_COUNTY","RMS_KEY_CC_COM_LM",701,676,"CC_COM","LM"
22,"vulsens_TN_22","TN","TN_COUNTY","RMS_KEY_CC_COM_LM",415,188,"CC_COM","LM"
23,"vulsens_TN_23","TN","TN_COUNTY","RMS_KEY_CC_COM_Wood",232,197,"CC_COM","Wood"
24,"vulsens_TN_24","TN","TN_COUNTY","RMS_KEY_CC_COM_Wood",506,489,"CC_COM","Wood"
25,"vulsens_TN_25","TN","TN_COUNTY","RMS_KEY_CC_COM_Unk",300,217,"CC_COM","Unk"
26,"vulsens_TN_26","TN","TN_COUNTY","RMS_KEY_CC_COM_Unk",186,169,"CC_COM","Unk"
27,"vulsens_TN_27","TN","TN_COUNTY","RMS_KEY_CC_COM_Masonry",379,575,"CC_COM","Masonry"
28,"vulsens_TN_28","TN","TN_COUNTY","RMS_KEY_CC_COM_Masonry",1095,718,"CC_COM","Masonry"
29,"vulsens_TN_29","TN","TN_COUNTY","RMS_KEY_CC_COM_Steel",689,523,"CC_COM","Steel"
30,"vulsens_TN_30","TN","TN_COUNTY","RMS_KEY_CC_COM_Steel",201,200,"CC_COM","Steel"
31,"vulsens_TN_31","TN","TN_COUNTY","RMS_KEY_CC_COM_RC",187,174,"CC_COM","RC"
32,"vulsens_TN_32","TN","TN_COUNTY","RMS_KEY_CC_COM_RC",817,1132,"CC_COM","RC"
33,"vulsens_TN_33","TN","TN_COUNTY","RMS_KEY_HT_SFD_1",508,653,"HT_SFD","1"
34,"vulsens_TN_34","TN","TN_COUNTY","RMS_KEY_HT_SFD_1",121,131,"HT_SFD","1"
35,"vulsens_TN_35","TN","TN_COUNTY","RMS_KEY_HT_SFD_Unk",873,547,"HT_SFD","Unk"
36,"vulsens_TN_36","TN","TN_COUNTY","RMS_KEY_HT_SFD_Unk",491,353,"HT_SFD","Unk"
37,"vulsens_TN_37","TN","TN_COUNTY","RMS_KEY_HT_SFD_2",660,344,"HT_SFD","2"
38,"vulsens_TN_38","TN","TN_COUNTY","RMS_KEY_HT_SFD_2",436,558,"HT_SFD","2"
39,"vulsens_TN_39","TN","TN_COUNTY","RMS_KEY_HT_COM_1",837,416,"HT_COM","1"
40,"vulsens_TN_40","TN","TN_COUNTY","RMS_KEY_HT_COM_1",186,190,"HT_COM","1"
41,"vulsens_TN_41","TN","TN_COUNTY","RMS_KEY_HT_COM_3",462,415,"HT_COM","3"
42,"vulsens_TN_42","TN","TN_COUNTY","RMS_KEY_HT_COM_3",994,1075,"HT_COM","3"
43,"vulsens_TN_43","TN","TN_COUNTY","RMS_KEY_HT_COM_Unk",195,218,"HT_COM","Unk"
44,"vulsens_TN_44","TN","TN_COUNTY","RMS_KEY_HT_COM_Unk",402,421,"HT_COM","Unk"
45,"vulsens_TN_45","TN","TN_COUNTY","RMS_KEY_HT_COM_5",665,466,"HT_COM","5"
46,"vulsens_TN_46","TN","TN_COUNTY","RMS_KEY_HT_COM_5",598,340,"HT_COM","5"
47,"vulsens_TN_47","TN","TN_COUNTY","RMS_KEY_HT_COM_7",271,332,"HT_COM","7"
48,"vulsens_TN_48","TN","TN_COUNTY","RMS_KEY_HT_COM_7",379,446,"HT_COM","7"
49,"vulsens_TN_49","TN","TN_COUNTY","RMS_KEY_HT_COM_10",776,615,"HT_COM","10"
50,"vulsens_TN_50","TN","TN_COUNTY","RMS_KEY_HT_COM_10",346,339,"HT_COM","10"
51,"vulsens_TN_51","TN","TN_COUNTY","RMS_KEY_HT_COM_15",316,525,"HT_COM","15"
52,"vulsens_TN_52","TN","TN_COUNTY","RMS_KEY_HT_COM_15",979,489,"HT_COM","15"
53,"vulsens_TN_53","TN","TN_COUNTY","RMS_KEY_HT_COM_20",172,151,"HT_COM","20"
54,"vulsens_TN_54","TN","TN_COUNTY","RMS_KEY_HT_COM_20",945,474,"HT_COM","20"
55,"vulsens_TN_55","TN","TN_COUNTY","RMS_KEY_YB_<1995",1104,941,"YB","<1995"
56,"vulsens_TN_56","TN","TN_COUNTY","RMS_KEY_YB_<1995",646,365,"YB","<1995"
57,"vulsens_TN_57","TN","TN_COUNTY","RMS_KEY_YB_Unk",484,224,"YB","Unk"
58,"vulsens_TN_58","TN","TN_COUNTY","RMS_KEY_YB_Unk",247,198,"YB","Unk"
59,"vulsens_TN_59","TN","TN_COUNTY","RMS_KEY_YB_1995",509,487,"YB","1995"
60,"vulsens_TN_60","TN","TN_COUNTY","RMS_KEY_YB_1995",281,274,"YB","1995"
61,"vulsens_TN_61","TN","TN_COUNTY","RMS_KEY_YB_2000",888,661,"YB","2000"
62,"vulsens_TN_62","TN","TN_COUNTY","RMS_KEY_YB_2000",1131,916,"YB","2000"
63,"vulsens_TN_63","TN","TN_COUNTY","RMS_KEY_YB_2005",608,446,"YB","2005"
64,"vulsens_TN_64","TN","TN_COUNTY","RMS_KEY_YB_2005",1537,930,"YB","2005"
65,"vulsens_TN_65","TN","TN_COUNTY","RMS_KEY_YB_2010",587,324,"YB","2010"
66,"vulsens_TN_66","TN","TN_COUNTY","RMS_KEY_YB_2010",428,377,"YB","2010"
67,"vulsens_TN_67","TN","TN_COUNTY","RMS_KEY_YB_2015",623,453,"YB","2015"
68,"vulsens_TN_68","TN","TN_COUNTY","RMS_KEY_YB_2015",223,306,"YB","2015"
92,"vulsens_TN_92","TN","TN_COUNTY","RMS_KEY_OCC_SFD",371,456,"OCC","SFD"
93,"vulsens_TN_93","TN","TN_COUNTY","RMS_KEY_OCC_MFD",455,381,"OCC","MFD"
94,"vulsens_TN_94","TN","TN_COUNTY","RMS_KEY_OCC_MFD",367,462,"OCC","MFD"
95,"vulsens_TN_95","TN","TN_COUNTY","RMS_KEY_OCC_COM",647,477,"OCC","COM"
96,"vulsens_TN_96","TN","TN_COUNTY","RMS_KEY_OCC_COM",614,551,"OCC","COM"
97,"vulsens_TN_97","TN","TN_COUNTY","RMS_KEY_OCC_Unk",245,228,"OCC","Unk"
98,"vulsens_TN_98","TN","TN_COUNTY","RMS_KEY_OCC_Unk",150,204,"OCC","Unk"
99,"vulsens_TN_99","TN","TN_COUNTY","RMS_KEY_OCC_IND",736,618,"OCC","IND"
100,"vulsens_TN_100","TN","TN_COUNTY","RMS_KEY_OCC_IND",488,242,"OCC","IND"
1,"vulsens_TX_1","TX","TX_COUNTY","RMS_KEY_CC_Auto",800,444,"CC","Auto"
2,"vulsens_TX_2","TX","TX_COUNTY","RMS_KEY_CC_Auto",380,374,"CC","Auto"
3,"vulsens_TX_3","TX","TX_COUNTY","RMS_KEY_CC_MH",459,439,"CC","MH"
4,"vulsens_TX_4","TX","TX_COUNTY","RMS_KEY_CC_MH",591,464,"CC","MH"
5,"vulsens_TX_5","TX","TX_COUNTY","RMS_KEY_CC_LM",286,165,"CC","LM"
6,"vulsens_TX_6","TX","TX_COUNTY","RMS_KEY_CC_LM",223,277,"CC","LM"
7,"vulsens_TX_7","TX","TX_COUNTY","RMS_KEY_CC_Wood",376,414,"CC","Wood"
8,"vulsens_TX_8","TX","TX_COUNTY","RMS_KEY_CC_Wood",998,730,"CC","Wood"
9,"vulsens_TX_9","TX","TX_COUNTY","RMS_KEY_CC_Unk",148,169,"CC","Unk"
10,"vulsens_TX_10","TX","TX_COUNTY","RMS_KEY_CC_Unk",690,547,"CC","Unk"
11,"vulsens_TX_11","TX","TX_COUNTY","RMS_KEY_CC_Masonry",608,549,"CC","Masonry"
12,"vulsens_TX_12","TX","TX_COUNTY","RMS_KEY_CC_Masonry",624,313,"CC","Masonry"
13,"vulsens_TX_13","TX","TX_COUNTY","RMS_KEY_CC_Steel",594,285,"CC","Steel"
14,"vulsens_TX_14","TX","TX_COUNTY","RMS_KEY_CC_Steel",302,209,"CC","Steel"
15,"vulsens_TX_15","TX","TX_COUNTY","RMS_KEY_CC_RC",858,515,"CC","RC"
16,"vulsens_TX_16","TX","TX_COUNTY","RMS_KEY_CC_RC",466,366,"CC","RC"
17,"vulsens_TX_17","TX","TX_COUNTY","RMS_KEY_CC_COM_Auto",756,472,"CC_COM","Auto"
18,"vulsens_TX_18","TX","TX_COUNTY","RMS_KEY_CC_COM_Auto",890,482,"CC_COM","Auto"
19,"vulsens_TX_19","TX","TX_COUNTY","RMS_KEY_CC_COM_MH",504,390,"CC_COM","MH"
20,"vulsens_TX_20","TX","TX_COUNTY","RMS_KEY_CC_COM_MH",480,483,"CC_COM","MH"
21,"vulsens_TX_21","TX","TX_COUNTY","RMS_KEY_CC_COM_LM",683,649,"CC_COM","LM"
22,"vulsens_TX_22","TX","TX_COUNTY","RMS_KEY_CC_COM_LM",366,192,"CC_COM","LM"
23,"vulsens_TX_23","TX","TX_COUNTY","RMS_KEY_CC_COM_Wood",267,174,"CC_COM","Wood"
24,"vulsens_TX_24","TX","TX_COUNTY","RMS_KEY_CC_COM_Wood",557,452,"CC_COM","Wood"
25,"vulsens_TX_25","TX","TX_COUNTY","RMS_KEY_CC_COM_Unk",298,273,"CC_COM","Unk"
26,"vulsens_TX_26","TX","TX_COUNTY","RMS_KEY_CC_COM_Unk",208,131,"CC_COM","Unk"
27,"vulsens_TX_27","TX","TX_COUNTY","RMS_KEY_CC_COM_Masonry",372,601,"CC_COM","Masonry"
28,"vulsens_TX_28","TX","TX_COUNTY","RMS_KEY_CC_COM_Masonry",1071,713,"CC_COM","Masonry"
29,"vulsens_TX_29","TX","TX_COUNTY","RMS_KEY_CC_COM_Steel",699,448,"CC_COM","Steel"
30,"vulsens_TX_30","TX","TX_COUNTY","RMS_KEY_CC_COM_Steel",203,169,"CC_COM","Steel"
31,"vulsens_TX_31","TX","TX_COUNTY","RMS_KEY_CC_COM_RC",175,207,"CC_COM","RC"
32,"vulsens_TX_32","TX","TX_COUNTY","RMS_KEY_CC_COM_RC",834,1136,"CC_COM","RC"
33,"vulsens_TX_33","TX","TX_COUNTY","RMS_KEY_HT_SFD_1",535,649,"HT_SFD","1"
34,"vulsens_TX_34","TX","TX_COUNTY","RMS_KEY_HT_SFD_1",134,95,"HT_SFD","1"
35,"vulsens_TX_35","TX","TX_COUNTY","RMS_KEY_HT_SFD_Unk",919,525,"HT_SFD","Unk"
36,"vulsens_TX_36","TX","TX_COUNTY","RMS_KEY_HT_SFD_Unk",550,344,"HT_SFD","Unk"
37,"vulsens_TX_37","TX","TX_COUNTY","RMS_KEY_HT_SFD_2",620,336,"HT_SFD","2"
38,"vulsens_TX_38","TX","TX_COUNTY","RMS_KEY_HT_SFD_2",425,574,"HT_SFD","2"
39,"vulsens_TX_39","TX","TX_COUNTY","RMS_KEY_HT_COM_1",888,422,"HT_COM","1"
40,"vulsens_TX_40","TX","TX_COUNTY","RMS_KEY_HT_COM_1",148,192,"HT_COM","1"
41,"vulsens_TX_41","TX","TX_COUNTY","RMS_KEY_HT_COM_3",491,439,"HT_COM","3"
42,"vulsens_TX_42","TX","TX_COUNTY","RMS_KEY_HT_COM_3",1026,1103,"HT_COM","3"
43,"vulsens_TX_43","TX","TX_COUNTY","RMS_KEY_HT_COM_Unk",207,247,"HT_COM","Unk"
44,"vulsens_TX_44","TX","TX_COUNTY","RMS_KEY_HT_COM_Unk",411,422,"HT_COM","Unk"
45,"vulsens_TX_45","TX","TX_COUNTY","RMS_KEY_HT_COM_5",643,469,"HT_COM","5"
46,"vulsens_TX_46","TX","TX_COUNTY","RMS_KEY_HT_COM_5",652,347,"HT_COM","5"
47,"vulsens_TX_47","TX","TX_COUNTY","RMS_KEY_HT_COM_7",256,322,"HT_COM","7"
48,"vulsens_TX_48","TX","TX_COUNTY","RMS_KEY_HT_COM_7",355,446,"HT_COM","7"
49,"vulsens_TX_49","TX","TX_COUNTY","RMS_KEY_HT_COM_10",791,586,"HT_COM","10"
50,"vulsens_TX_50","TX","TX_COUNTY","RMS_KEY_HT_COM_10",372,332,"HT_COM","10"
51,"vulsens_TX_51","TX","TX_COUNTY","RMS_KEY_HT_COM_15",383,488,"HT_COM","15"
52,"vulsens_TX_52","TX","TX_COUNTY","RMS_KEY_HT_COM_15",952,504,"HT_COM","15"
53,"vulsens_TX_53","TX","TX_COUNTY","RMS_KEY_HT_COM_20",162,172,"HT_COM","20"
54,"vulsens_TX_54","TX","TX_COUNTY","RMS_KEY_HT_COM_20",962,432,"HT_COM","20"
55,"vulsens_TX_55","TX","TX_COUNTY","RMS_KEY_YB_<1995",1110,963,"YB","<1995"
56,"vulsens_TX_56","TX","TX_COUNTY","RMS_KEY_YB_<1995",719,352,"YB","<1995"
57,"vulsens_TX_57","TX","TX_COUNTY","RMS_KEY_YB_Unk",460,276,"YB","Unk"
58,"vulsens_TX_58","TX","TX_COUNTY","RMS_KEY_YB_Unk",263,198,"YB","Unk"
59,"vulsens_TX_59","TX","TX_COUNTY","RMS_KEY_YB_1995",568,498,"YB","1995"
60,"vulsens_TX_60","TX","TX_COUNTY","RMS_KEY_YB_1995",323,245,"YB","1995"
61,"vulsens_TX_61","TX","TX_COUNTY","RMS_KEY_YB_2000",889,651,"YB","2000"
62,"vulsens_TX_62","TX","TX_COUNTY","RMS_KEY_YB_2000",1163,863,"YB","2000"
63,"vulsens_TX_63","TX","TX_COUNTY","RMS_KEY_YB_2005",567,442,"YB","2005"
64,"vulsens_TX_64","TX","TX_COUNTY","RMS_KEY_YB_2005",1478,943,"YB","2005"
65,"vulsens_TX_65","TX","TX_COUNTY","RMS_KEY_YB_2010",554,336,"YB","2010"
66,"vulsens_TX_66","TX","TX_COUNTY","RMS_KEY_YB_2010",414,346,"YB","2010"
67,"vulsens_TX_67","TX","TX_COUNTY","RMS_KEY_YB_2015",632,430,"YB","2015"
68,"vulsens_TX_68","TX","TX_COUNTY","RMS_KEY_YB_2015",233,245,"YB","2015"
92,"vulsens_TX_92","TX","TX_COUNTY","RMS_KEY_OCC_SFD",429,453,"OCC","SFD"
93,"vulsens_TX_93","TX","TX_COUNTY","RMS_KEY_OCC_MFD",528,373,"OCC","MFD"
94,"vulsens_TX_94","TX","TX_COUNTY","RMS_KEY_OCC_MFD",346,429,"OCC","MFD"
95,"vulsens_TX_95","TX","TX_COUNTY","RMS_KEY_OCC_COM",657,484,"OCC","COM"
96,"vulsens_TX_96","TX","TX_COUNTY","RMS_KEY_OCC_COM",641,528,"OCC","COM"
97,"vulsens_TX_97","TX","TX_COUNTY","RMS_KEY_OCC_Unk",212,189,"OCC","Unk"
98,"vulsens_TX_98","TX","TX_COUNTY","RMS_KEY_OCC_Unk",164,196,"OCC","Unk"
99,"vulsens_TX_99","TX","TX_COUNTY","RMS_KEY_OCC_IND",742,637,"OCC","IND"
100,"vulsens_TX_100","TX","TX_COUNTY","RMS_KEY_OCC_IND",458,258,"OCC","IND"
1,"vulsens_UT_1","UT","UT_COUNTY","RMS_KEY_CC_Auto",817,441,"CC","Auto"
2,"vulsens_UT_2","UT","UT_COUNTY","RMS_KEY_CC_Auto",367,399,"CC","Auto"
3,"vulsens_UT_3","UT","UT_COUNTY","RMS_KEY_CC_MH",472,430,"CC","MH"
4,"vulsens_UT_4","UT","UT_COUNTY","RMS_KEY_CC_MH",545,467,"CC","MH"
5,"vulsens_UT_5","UT","UT_COUNTY","RMS_KEY_CC_LM",269,156,"CC","LM"
6,"vulsens_UT_6","UT","UT_COUNTY","RMS_KEY_CC_LM",200,267,"CC","LM"
7,"vulsens_UT_7","UT","UT_COUNTY","RMS_KEY_CC_Wood",341,389,"CC","Wood"
8,"vulsens_UT_8","UT","UT_COUNTY","RMS_KEY_CC_Wood",1002,743,"CC","Wood"
9,"vulsens_UT_9","UT","UT_COUNTY","RMS_KEY_CC_Unk",163,165,"CC","Unk"
10,"vulsens_UT_10","UT","UT_COUNTY","RMS_KEY_CC_Unk",674,515,"CC","Unk"
11,"vulsens_UT_11","UT","UT_COUNTY","RMS_KEY_CC_Masonry",541,538,"CC","Masonry"
12,"vulsens_UT_12","UT","UT_COUNTY","RMS_KEY_CC_Masonry",618,328,"CC","Masonry"
13,"vulsens_UT_13","UT","UT_COUNTY","RMS_KEY_CC_Steel",593,317,"CC","Steel"
14,"vulsens_UT_14","UT","UT_COUNTY","RMS_KEY_CC_Steel",315,167,"CC","Steel"
15,"vulsens_UT_15","UT","UT_COUNTY","RMS_KEY_CC_RC",861,489,"CC","RC"
16,"vulsens_UT_16","UT","UT_COUNTY","RMS_KEY_CC_RC",438,343,"CC","RC"
17,"vulsens_UT_17","UT","UT_COUNTY","RMS_KEY_CC_COM_Auto",761,454,"CC_COM","Auto"
18,"vulsens_UT_18","UT","UT_COUNTY","RMS_KEY_CC_COM_Auto",870,520,"CC_COM","Auto"
19,"vulsens_UT_19","UT","UT_COUNTY","RMS_KEY_CC_COM_MH",512,340,"CC_COM","MH"
20,"vulsens_UT_20","UT","UT_COUNTY","RMS_KEY_CC_COM_MH",485,443,"CC_COM","MH"
21,"vulsens_UT_21","UT","UT_COUNTY","RMS_KEY_CC_COM_LM",684,637,"CC_COM","LM"
22,"vulsens_UT_22","UT","UT_COUNTY","RMS_KEY_CC_COM_LM",390,193,"CC_COM","LM"
23,"vulsens_UT_23","UT","UT_COUNTY","RMS_KEY_CC_COM_Wood",250,172,"CC_COM","Wood"
24,"vulsens_UT_24","UT","UT_COUNTY","RMS_KEY_CC_COM_Wood",498,481,"CC_COM","Wood"
25,"vulsens_UT_25","UT","UT_COUNTY","RMS_KEY_CC_COM_Unk",342,268,"CC_COM","Unk"
26,"vulsens_UT_26","UT","UT_COUNTY","RMS_KEY_CC_COM_Unk",173,131,"CC_COM","Unk"
27,"vulsens_UT_27","UT","UT_COUNTY","RMS_KEY_CC_COM_Masonry",359,582,"CC_COM","Masonry"
28,"vulsens_UT_28","UT","UT_COUNTY","RMS_KEY_CC_COM_Masonry",1114,679,"CC_COM","Masonry"
29,"vulsens_UT_29","UT","UT_COUNTY","RMS_KEY_CC_COM_Steel",683,506,"CC_COM","Steel"
30,"vulsens_UT_30","UT","UT_COUNTY","RMS_KEY_CC_COM_Steel",199,163,"CC_COM","Steel"
31,"vulsens_UT_31","UT","UT_COUNTY","RMS_KEY_CC_COM_RC",204,193,"CC_COM","RC"
32,"vulsens_UT_32","UT","UT_COUNTY","RMS_KEY_CC_COM_RC",861,1142,"CC_COM","RC"
33,"vulsens_UT_33","UT","UT_COUNTY","RMS_KEY_HT_SFD_1",503,646,"HT_SFD","1"
34,"vulsens_UT_34","UT","UT_COUNTY","RMS_KEY_HT_SFD_1",153,120,"HT_SFD","1"
35,"vulsens_UT_35","UT","UT_COUNTY","RMS_KEY_HT_SFD_Unk",882,502,"HT_SFD","Unk"
36,"vulsens_UT_36","UT","UT_COUNTY","RMS_KEY_HT_SFD_Unk",547,332,"HT_SFD","Unk"
37,"vulsens_UT_37","UT","UT_COUNTY","RMS_KEY_HT_SFD_2",654,406,"HT_SFD","2"
38,"vulsens_UT_38","UT","UT_COUNTY","RMS_KEY_HT_SFD_2",396,555,"HT_SFD","2"
39,"vulsens_UT_39","UT","UT_COUNTY","RMS_KEY_HT_COM_1",848,399,"HT_COM","1"
40,"vulsens_UT_40","UT","UT_COUNTY","RMS_KEY_HT_COM_1",135,158,"HT_COM","1"
41,"vulsens_UT_41","UT","UT_COUNTY","RMS_KEY_HT_COM_3",440,405,"HT_COM","3"
42,"vulsens_UT_42","UT","UT_COUNTY","RMS_KEY_HT_COM_3",984,1086,"HT_COM","3"
43,"vulsens_UT_43","UT","UT_COUNTY","RMS_KEY_HT_COM_Unk",170,222,"HT_COM","Unk"
44,"vulsens_UT_44","UT","UT_COUNTY","RMS_KEY_HT_COM_Unk",390,451,"HT_COM","Unk"
45,"vulsens_UT_45","UT","UT_COUNTY","RMS_KEY_HT_COM_5",652,478,"HT_COM","5"
46,"vulsens_UT_46","UT","UT_COUNTY","RMS_KEY_HT_COM_5",655,358,"HT_COM","5"
47,"vulsens_UT_47","UT","UT_COUNTY","RMS_KEY_HT_COM_7",290,368,"HT_COM","7"
48,"vulsens_UT_48","UT","UT_COUNTY","RMS_KEY_HT_COM_7",372,436,"HT_COM","7"
49,"vulsens_UT_49","UT","UT_COUNTY","RMS_KEY_HT_COM_10",770,577,"HT_COM","10"
50,"vulsens_UT_50","UT","UT_COUNTY","RMS_KEY_HT_COM_10",410,349,"HT_COM","10"
51,"vulsens_UT_51","UT","UT_COUNTY","RMS_KEY_HT_COM_15",343,484,"HT_COM","15"
52,"vulsens_UT_52","UT","UT_COUNTY","RMS_KEY_HT_COM_15",966,515,"HT_COM","15"
53,"vulsens_UT_53","UT","UT_COUNTY","RMS_KEY_HT_COM_20",134,187,"HT_COM","20"
54,"vulsens_UT_54","UT","UT_COUNTY","RMS_KEY_HT_COM_20",979,491,"HT_COM","20"
55,"vulsens_UT_55","UT","UT_COUNTY","RMS_KEY_YB_<1995",1098,891,"YB","<1995"
56,"vulsens_UT_56","UT","UT_COUNTY","RMS_KEY_YB_<1995",640,382,"YB","<1995"
57,"vulsens_UT_57","UT","UT_COUNTY","RMS_KEY_YB_Unk",486,219,"YB","Unk"
58,"vulsens_UT_58","UT","UT_COUNTY","RMS_KEY_YB_Unk",263,210,"YB","Unk"
59,"vulsens_UT_59","UT","UT_COUNTY","RMS_KEY_YB_1995",552,497,"YB","1995"
60,"vulsens_UT_60","UT","UT_COUNTY","RMS_KEY_YB_1995",307,232,"YB","1995"
61,"vulsens_UT_61","UT","UT_COUNTY","RMS_KEY_YB_2000",935,669,"YB","2000"
62,"vulsens_UT_62","UT","UT_COUNTY","RMS_KEY_YB_2000",1138,904,"YB","2000"
63,"vulsens_UT_63","UT","UT_COUNTY","RMS_KEY_YB_2005",572,405,"YB","2005"
64,"vulsens_UT_64","UT","UT_COUNTY","RMS_KEY_YB_2005",1527,977,"YB","2005"
65,"vulsens_UT_65","UT","UT_COUNTY","RMS_KEY_YB_2010",544,314,"YB","2010"
66,"vulsens_UT_66","UT","UT_COUNTY","RMS_KEY_YB_2010",459,347,"YB","2010"
67,"vulsens_UT_67","UT","UT_COUNTY","RMS_KEY_YB_2015",577,452,"YB","2015"
68,"vulsens_UT_68","UT","UT_COUNTY","RMS_KEY_YB_2015",252,257,"YB","2015"
92,"vulsens_UT_92","UT","UT_COUNTY","RMS_KEY_OCC_SFD",415,450,"OCC","SFD"
93,"vulsens_UT_93","UT","UT_COUNTY","RMS_KEY_OCC_MFD",504,367,"OCC","MFD"
94,"vulsens_UT_94","UT","UT_COUNTY","RMS_KEY_OCC_MFD",366,376,"OCC","MFD"
95,"vulsens_UT_95","UT","UT_COUNTY","RMS_KEY_OCC_COM",642,488,"OCC","COM"
96,"vulsens_UT_96","UT","UT_COUNTY","RMS_KEY_OCC_COM",648,507,"OCC","COM"
97,"vulsens_UT_97","UT","UT_COUNTY","RMS_KEY_OCC_Unk",208,220,"OCC","Unk"
98,"vulsens_UT_98","UT","UT_COUNTY","RMS_KEY_OCC_Unk",175,212,"OCC","Unk"
99,"vulsens_UT_99","UT","UT_COUNTY","RMS_KEY_OCC_IND",737,620,"OCC","IND"
100,"vulsens_UT_100","UT","UT_COUNTY","RMS_KEY_OCC_IND",448,245,"OCC","IND"
1,"vulsens_VA_1","VA","VA_COUNTY","RMS_KEY_CC_Auto",822,485,"CC","Auto"
2,"vulsens_VA_2","VA","VA_COUNTY","RMS_KEY_CC_Auto",356,387,"CC","Auto"
3,"vulsens_VA_3","VA","VA_COUNTY","RMS_KEY_CC_MH",473,477,"CC","MH"
4,"vulsens_VA_4","VA","VA_COUNTY","RMS_KEY_CC_MH",577,461,"CC","MH"
5,"vulsens_VA_5","VA","VA_COUNTY","RMS_KEY_CC_LM",277,167,"CC","LM"
6,"vulsens_VA_6","VA","VA_COUNTY","RMS_KEY_CC_LM",191,287,"CC","LM"
7,"vulsens_VA_7","VA","VA_COUNTY","RMS_KEY_CC_Wood",349,393,"CC","Wood"
8,"vulsens_VA_8","VA","VA_COUNTY","RMS_KEY_CC_Wood",1012,758,"CC","Wood"
9,"vulsens_VA_9","VA","VA_COUNTY","RMS_KEY_CC_Unk",171,165,"CC","Unk"
10,"vulsens_VA_10","VA","VA_COUNTY","RMS_KEY_CC_Unk",698,512,"CC","Unk"
11,"vulsens_VA_11","VA","VA_COUNTY","RMS_KEY_CC_Masonry",562,553,"CC","Masonry"
12,"vulsens_VA_12","VA","VA_COUNTY","RMS_KEY_CC_Masonry",629,300,"CC","Masonry"
13,"vulsens_VA_13","VA","VA_COUNTY","RMS_KEY_CC_Steel",573,290,"CC","Steel"
14,"vulsens_VA_14","VA","VA_COUNTY","RMS_KEY_CC_Steel",326,150,"CC","Steel"
