LOCNUM,LOCNAME,STATECODE,COUNTY,CC_OCC_HT_YB_FA,HDv1,RLv25,Classification,Description
731,vulsens_0731,NY,NY_COUNTY,RMS_KEY_FA_COM_15000,364.074305,843.907503,HT_COM,1
732,vulsens_0732,MN,MN_COUNTY,RMS_KEY_YB_COM_<1995,623.884027,177.005714,CC_COM,Unk
733,vulsens_0733,MD,MD_COUNTY,RMS_KEY_CC_COM_Auto,416.532062,353.906156,FA_SFD,SFD
734,vulsens_0734,MD,AZ_COUNTY,RMS_KEY_OCC_SFD,313.877916,398.701844,FA_COM,LM
735,vulsens_0735,CO,NY_COUNTY,RMS_KEY_CC_COM_LM,206.352402,787.569734,CC,<1995
736,vulsens_0736,FL,MD_COUNTY,RMS_KEY_FA_SFD_2000,383.977199,1064.272705,YB,10
737,vulsens_0737,AL,NY_COUNTY,RMS_KEY_CC_COM_Auto,1276.600286,930.423359,CC_COM,MH
738,vulsens_0738,CA,MN_COUNTY,RMS_KEY_YB_<1995,267.545179,202.233364,YB_COM,Unk
739,vulsens_0739,MD,AL_COUNTY,RMS_KEY_HT_COM_Unk,731.413459,583.989823,YB_COM,3
740,vulsens_0740,AZ,CO_COUNTY,RMS_KEY_FA_SFD_1000,659.17817,832.2985,HT_COM,2025
741,vulsens_0741,AL,NY_COUNTY,RMS_KEY_CC_Masonry,377.64702,325.984419,FA_COM,Steel
742,vulsens_0742,TX,MN_COUNTY,RMS_KEY_HT_COM_1,660.028073,434.754346,CC,1
743,vulsens_0743,MN,NY_COUNTY,RMS_KEY_CC_COM_Wood,522.572745,91.622898,YB,2005
744,vulsens_0744,TX,AL_COUNTY,RMS_KEY_FA_COM_30000,553.671552,356.434026,HT_COM,2015
745,vulsens_0745,TX,MD_COUNTY,RMS_KEY_HT_COM_Unk,487.333481,413.663172,FA_SFD,RC
746,vulsens_0746,AL,CO_COUNTY,RMS_KEY_OCC_Unk,653.849006,824.685002,CC,Unk
747,vulsens_0747,IL,MD_COUNTY,RMS_KEY_CC_COM_Masonry,841.802734,464.23332,FA_SFD,20000
748,vulsens_0748,CO,MD_COUNTY,RMS_KEY_CC_COM_Masonry,1001.469967,329.634524,FA_COM,Unk
749,vulsens_0749,NY,TX_COUNTY,RMS_KEY_YB_2010,628.121231,321.038442,OCC,2010
750,vulsens_0750,NY,MN_COUNTY,RMS_KEY_YB_2025,223.926662,548.898041,FA_SFD,7
751,vulsens_0751,AL,MN_COUNTY,RMS_KEY_FA_SFD_Unk,354.530372,454.07439,HT_COM,2000
752,vulsens_0752,MN,FL_COUNTY,RMS_KEY_CC_Wood,1511.726616,197.191977,HT_SFD,2000
753,vulsens_0753,MN,AZ_COUNTY,RMS_KEY_YB_Unk,201.979197,860.392039,OCC,25000
754,vulsens_0754,AZ,CO_COUNTY,RMS_KEY_YB_COM_2000,285.36806,196.443993,CC,LM
755,vulsens_0755,MD,IL_COUNTY,RMS_KEY_FA_SFD_2000,188.124989,1009.560331,YB,Masonry
756,vulsens_0756,TX,AZ_COUNTY,RMS_KEY_YB_COM_2025,371.518932,620.893989,CC_COM,Wood
757,vulsens_0757,CO,MN_COUNTY,RMS_KEY_YB_Unk,466.733938,301.764928,OCC,Unk
758,vulsens_0758,CA,AZ_COUNTY,RMS_KEY_HT_SFD_1,354.001699,522.526404,OCC,Unk
759,vulsens_0759,CA,CO_COUNTY,RMS_KEY_OCC_Unk,1032.86358,220.679705,CC_COM,20000
760,vulsens_0760,IL,MD_COUNTY,RMS_KEY_YB_COM_2015,234.17315,290.972662,HT_COM,2015
761,vulsens_0761,MN,MN_COUNTY,RMS_KEY_OCC_COM,1049.681402,574.658534,HT_SFD,2015
762,vulsens_0762,TX,CA_COUNTY,RMS_KEY_FA_COM_5000,288.838458,373.34594,CC,20
763,vulsens_0763,TX,TX_COUNTY,RMS_KEY_YB_2025,941.667652,286.206592,HT_SFD,1995
764,vulsens_0764,AZ,FL_COUNTY,RMS_KEY_YB_1995,344.419843,1016.391916,HT_SFD,COM
765,vulsens_0765,FL,CA_COUNTY,RMS_KEY_HT_COM_10,129.195369,412.272048,HT_COM,Unk
766,vulsens_0766,IL,CA_COUNTY,RMS_KEY_CC_COM_RC,581.676829,712.356941,FA_SFD,1000
767,vulsens_0767,CA,MD_COUNTY,RMS_KEY_HT_COM_Unk,213.548688,806.46178,YB,2
768,vulsens_0768,MD,TX_COUNTY,RMS_KEY_YB_COM_2005,346.714919,341.608856,FA_COM,5000
769,vulsens_0769,MN,FL_COUNTY,RMS_KEY_FA_COM_15000,468.674319,346.589388,FA_COM,2010
770,vulsens_0770,CO,AZ_COUNTY,RMS_KEY_HT_COM_Unk,161.176117,315.661434,HT_COM,Masonry
771,vulsens_0771,NY,CA_COUNTY,RMS_KEY_YB_2025,627.241536,626.900845,HT_COM,2000
772,vulsens_0772,AZ,AZ_COUNTY,RMS_KEY_FA_SFD_1000,559.533217,240.551636,OCC,2010
773,vulsens_0773,AL,NY_COUNTY,RMS_KEY_YB_2015,552.35941,720.766843,CC,COM
774,vulsens_0774,CA,TX_COUNTY,RMS_KEY_YB_2005,135.098692,546.656876,HT_COM,3000
775,vulsens_0775,IL,FL_COUNTY,RMS_KEY_FA_SFD_Unk,314.82558,455.973765,FA_COM,Unk
776,vulsens_0776,FL,TX_COUNTY,RMS_KEY_FA_SFD_Unk,1046.589315,476.294634,YB,20
777,vulsens_0777,FL,AL_COUNTY,RMS_KEY_YB_2020,648.208616,412.350318,FA_COM,Unk
778,vulsens_0778,IL,CA_COUNTY,RMS_KEY_YB_COM_<1995,203.295834,229.786516,CC_COM,LM
779,vulsens_0779,AZ,CO_COUNTY,RMS_KEY_HT_COM_10,456.785117,311.205423,FA_COM,LM
780,vulsens_0780,CA,AZ_COUNTY,RMS_KEY_CC_COM_Auto,426.178537,264.853745,YB,Unk
781,vulsens_0781,MN,NY_COUNTY,RMS_KEY_FA_SFD_3000,982.778703,642.841893,HT_COM,2
782,vulsens_0782,AL,AZ_COUNTY,RMS_KEY_OCC_SFD,593.004078,441.382986,OCC,3000
783,vulsens_0783,CA,IL_COUNTY,RMS_KEY_OCC_IND,516.950276,359.230128,CC,Unk
784,vulsens_0784,CO,FL_COUNTY,RMS_KEY_CC_RC,979.834873,591.654697,HT_SFD,LM
785,vulsens_0785,IL,IL_COUNTY,RMS_KEY_YB_2010,607.653616,307.410309,OCC,Unk
786,vulsens_0786,NY,NY_COUNTY,RMS_KEY_CC_Steel,654.591641,456.301897,FA_SFD,1995
787,vulsens_0787,IL,CA_COUNTY,RMS_KEY_OCC_SFD,1011.085286,423.910088,FA_SFD,10000
788,vulsens_0788,MN,AL_COUNTY,RMS_KEY_FA_SFD_1000,720.321278,504.418724,YB,Unk
789,vulsens_0789,MD,CO_COUNTY,RMS_KEY_YB_COM_1995,685.29607,195.856231,YB,LM
790,vulsens_0790,MD,CA_COUNTY,RMS_KEY_CC_LM,940.114739,757.081209,FA_SFD,Unk
791,vulsens_0791,MN,CO_COUNTY,RMS_KEY_YB_COM_<1995,357.372508,850.473409,CC,20
792,vulsens_0792,AZ,CO_COUNTY,RMS_KEY_YB_COM_Unk,953.044075,264.198333,HT_SFD,2025
793,vulsens_0793,MD,IL_COUNTY,RMS_KEY_HT_COM_10,1130.630985,547.656614,HT_COM,Unk
794,vulsens_0794,NY,IL_COUNTY,RMS_KEY_FA_COM_30000,425.264735,276.209616,YB_COM,Unk
795,vulsens_0795,MN,NY_COUNTY,RMS_KEY_HT_COM_3,737.181563,157.791361,HT_COM,<1995
796,vulsens_0796,NY,IL_COUNTY,RMS_KEY_HT_COM_Unk,290.499302,385.029928,FA_COM,Unk
797,vulsens_0797,MN,AL_COUNTY,RMS_KEY_YB_COM_2020,335.600269,747.717908,HT_COM,MFD
798,vulsens_0798,IL,MD_COUNTY,RMS_KEY_YB_COM_1995,276.608446,661.18236,YB_COM,3000
799,vulsens_0799,CO,AZ_COUNTY,RMS_KEY_YB_COM_2015,491.677875,692.652082,HT_COM,2
800,vulsens_0800,IL,NY_COUNTY,RMS_KEY_HT_SFD_Unk,420.99949,197.173703,YB_COM,MH
801,vulsens_0801,CO,TX_COUNTY,RMS_KEY_FA_COM_Unk,991.390891,1322.80822,YB,Masonry
802,vulsens_0802,TX,MD_COUNTY,RMS_KEY_FA_COM_Unk,280.811743,882.027024,FA_COM,7500
803,vulsens_0803,TX,FL_COUNTY,RMS_KEY_YB_COM_2000,454.977616,135.402134,CC_COM,IND
804,vulsens_0804,NY,NY_COUNTY,RMS_KEY_OCC_COM,612.326001,364.309036,HT_COM,10000
805,vulsens_0805,MD,CA_COUNTY,RMS_KEY_HT_SFD_2,474.889971,272.510745,HT_COM,2020
806,vulsens_0806,IL,MN_COUNTY,RMS_KEY_FA_COM_Unk,829.136205,221.724834,CC_COM,Unk
807,vulsens_0807,FL,AL_COUNTY,RMS_KEY_FA_COM_Unk,1135.936696,298.815476,FA_SFD,2020
808,vulsens_0808,FL,AL_COUNTY,RMS_KEY_OCC_MFD,92.427517,177.710951,YB,2
809,vulsens_0809,FL,FL_COUNTY,RMS_KEY_FA_SFD_1000,1044.131066,370.420783,CC,2025
810,vulsens_0810,MD,MN_COUNTY,RMS_KEY_HT_COM_7,206.081655,832.590473,YB,MH
811,vulsens_0811,MD,TX_COUNTY,RMS_KEY_YB_COM_1995,224.751361,210.580366,CC_COM,2020
812,vulsens_0812,FL,MD_COUNTY,RMS_KEY_HT_SFD_Unk,203.23248,318.142092,OCC,2015
813,vulsens_0813,MD,FL_COUNTY,RMS_KEY_HT_COM_3,247.341283,237.30859,CC,2015
814,vulsens_0814,NY,AZ_COUNTY,RMS_KEY_HT_SFD_2,820.186611,647.493571,CC,2015
815,vulsens_0815,AL,FL_COUNTY,RMS_KEY_FA_COM_25000,731.504694,704.958623,HT_COM,Unk
816,vulsens_0816,AL,IL_COUNTY,RMS_KEY_FA_COM_25000,677.209736,823.2726,FA_COM,Wood
817,vulsens_0817,TX,FL_COUNTY,RMS_KEY_OCC_COM,314.043698,516.349616,FA_SFD,MH
818,vulsens_0818,MD,AL_COUNTY,RMS_KEY_HT_COM_10,254.881041,334.479326,FA_COM,LM
819,vulsens_0819,CA,IL_COUNTY,RMS_KEY_YB_2005,682.382936,598.295518,FA_SFD,10000
820,vulsens_0820,MN,AL_COUNTY,RMS_KEY_YB_COM_<1995,360.242374,500.601734,OCC,Wood
821,vulsens_0821,AL,AL_COUNTY,RMS_KEY_FA_COM_Unk,682.284513,610.109643,CC,1000
822,vulsens_0822,CA,FL_COUNTY,RMS_KEY_CC_Steel,431.435458,175.113923,HT_COM,2005
823,vulsens_0823,MD,AZ_COUNTY,RMS_KEY_FA_COM_5000,400.581502,360.321216,CC_COM,5
824,vulsens_0824,NY,TX_COUNTY,RMS_KEY_FA_SFD_3000,349.977343,426.562801,FA_COM,IND
825,vulsens_0825,CO,AL_COUNTY,RMS_KEY_YB_COM_<1995,739.256353,303.347502,CC_COM,5
826,vulsens_0826,FL,MD_COUNTY,RMS_KEY_HT_COM_7,1069.583702,443.534181,HT_COM,7500
827,vulsens_0827,MD,IL_COUNTY,RMS_KEY_YB_2010,1383.416186,555.059737,CC_COM,2015
828,vulsens_0828,NY,CO_COUNTY,RMS_KEY_FA_COM_25000,139.965334,311.341396,YB_COM,Auto
829,vulsens_0829,AZ,CO_COUNTY,RMS_KEY_YB_COM_2005,81.585934,203.43362,CC,COM
830,vulsens_0830,CA,AZ_COUNTY,RMS_KEY_CC_COM_Masonry,592.082284,414.655316,YB,2015
831,vulsens_0831,NY,CO_COUNTY,RMS_KEY_CC_LM,597.913803,279.210362,YB_COM,3
832,vulsens_0832,AZ,TX_COUNTY,RMS_KEY_YB_Unk,563.971704,214.749397,CC_COM,30000
833,vulsens_0833,CA,CA_COUNTY,RMS_KEY_HT_COM_15,390.264061,430.391724,FA_COM,2000
834,vulsens_0834,IL,AL_COUNTY,RMS_KEY_HT_SFD_2,746.377198,466.469124,YB,2015
835,vulsens_0835,MN,AZ_COUNTY,RMS_KEY_YB_COM_2015,457.820387,258.969372,YB,1000
836,vulsens_0836,IL,MD_COUNTY,RMS_KEY_CC_Unk,429.666678,701.118015,CC_COM,5000
837,vulsens_0837,AL,MN_COUNTY,RMS_KEY_YB_COM_2010,331.604257,661.288982,CC,2015
838,vulsens_0838,MD,IL_COUNTY,RMS_KEY_HT_COM_15,483.039036,300.852398,FA_COM,Unk
839,vulsens_0839,TX,FL_COUNTY,RMS_KEY_CC_Unk,637.341004,258.679017,FA_COM,2000
840,vulsens_0840,IL,AL_COUNTY,RMS_KEY_FA_SFD_2000,536.955849,544.422455,CC,Unk
841,vulsens_0841,MN,NY_COUNTY,RMS_KEY_YB_2010,226.018353,864.275513,FA_SFD,<1995
842,vulsens_0842,MD,NY_COUNTY,RMS_KEY_HT_COM_3,381.40628,158.181916,FA_SFD,5000
843,vulsens_0843,CO,CO_COUNTY,RMS_KEY_YB_<1995,679.979676,514.343862,YB_COM,30000
844,vulsens_0844,IL,MN_COUNTY,RMS_KEY_HT_SFD_Unk,581.713406,844.570296,YB_COM,Unk
845,vulsens_0845,IL,MD_COUNTY,RMS_KEY_YB_2005,957.855892,155.013216,YB_COM,2020
846,vulsens_0846,TX,CO_COUNTY,RMS_KEY_YB_2015,993.107787,187.634384,CC_COM,Masonry
847,vulsens_0847,CO,NY_COUNTY,RMS_KEY_YB_<1995,885.449988,343.510797,OCC,2015
848,vulsens_0848,AZ,NY_COUNTY,RMS_KEY_CC_RC,648.916187,506.898002,FA_SFD,5000
849,vulsens_0849,CA,NY_COUNTY,RMS_KEY_FA_SFD_Unk,473.032582,276.540443,YB,Unk
850,vulsens_0850,NY,CO_COUNTY,RMS_KEY_YB_COM_2020,253.407383,436.499897,YB,30000
851,vulsens_0851,FL,TX_COUNTY,RMS_KEY_CC_Unk,787.319442,330.078801,CC_COM,Unk
852,vulsens_0852,AZ,MN_COUNTY,RMS_KEY_CC_RC,223.721392,1157.560979,YB,Unk
853,vulsens_0853,NY,AZ_COUNTY,RMS_KEY_YB_Unk,328.475944,278.445598,CC,RC
854,vulsens_0854,TX,IL_COUNTY,RMS_KEY_HT_COM_15,1524.120944,773.110941,CC_COM,2
855,vulsens_0855,NY,AZ_COUNTY,RMS_KEY_CC_COM_Masonry,246.478179,215.881684,HT_COM,1
856,vulsens_0856,TX,TX_COUNTY,RMS_KEY_OCC_SFD,1044.950978,267.050547,CC,MH
857,vulsens_0857,MN,MD_COUNTY,RMS_KEY_YB_2015,489.429994,483.18836,CC,LM
858,vulsens_0858,NY,IL_COUNTY,RMS_KEY_YB_COM_2020,647.779209,300.105505,FA_SFD,2020
859,vulsens_0859,CA,MD_COUNTY,RMS_KEY_YB_COM_<1995,516.214493,356.13064,HT_COM,Wood
860,vulsens_0860,AZ,MD_COUNTY,RMS_KEY_HT_SFD_2,495.403666,497.330329,HT_COM,10
861,vulsens_0861,TX,MD_COUNTY,RMS_KEY_FA_COM_Unk,649.581509,311.088999,CC,2020
862,vulsens_0862,MD,MN_COUNTY,RMS_KEY_CC_COM_LM,602.808814,162.804884,HT_COM,MFD
863,vulsens_0863,NY,CO_COUNTY,RMS_KEY_YB_COM_<1995,1062.023131,251.669019,HT_SFD,Steel
864,vulsens_0864,TX,MD_COUNTY,RMS_KEY_YB_COM_2025,265.149771,254.23402,YB,Unk
865,vulsens_0865,CA,MN_COUNTY,RMS_KEY_FA_COM_10000,1472.442523,191.636039,FA_SFD,1
866,vulsens_0866,CA,CO_COUNTY,RMS_KEY_YB_2015,255.436569,248.644593,YB,10000
867,vulsens_0867,NY,AL_COUNTY,RMS_KEY_CC_Unk,193.293357,271.885871,CC_COM,2015
868,vulsens_0868,CO,FL_COUNTY,RMS_KEY_FA_SFD_3000,188.590685,604.587349,OCC,2005
869,vulsens_0869,AL,IL_COUNTY,RMS_KEY_YB_1995,641.137761,469.457328,CC_COM,MH
870,vulsens_0870,IL,AL_COUNTY,RMS_KEY_YB_COM_Unk,642.404443,219.91072,CC_COM,1
871,vulsens_0871,TX,MN_COUNTY,RMS_KEY_CC_Auto,187.246952,343.779549,YB,10
872,vulsens_0872,TX,IL_COUNTY,RMS_KEY_FA_SFD_3000,389.831247,293.148631,CC_COM,Steel
873,vulsens_0873,MD,MN_COUNTY,RMS_KEY_HT_COM_10,1047.637172,246.10585,OCC,1
874,vulsens_0874,MN,TX_COUNTY,RMS_KEY_YB_2025,235.102935,213.536898,OCC,2005
875,vulsens_0875,CA,AL_COUNTY,RMS_KEY_CC_COM_LM,274.181291,269.61294,CC_COM,MH
876,vulsens_0876,MD,TX_COUNTY,RMS_KEY_YB_COM_2010,1015.122256,498.477344,HT_COM,2000
877,vulsens_0877,TX,FL_COUNTY,RMS_KEY_CC_COM_Masonry,360.233077,412.183661,YB,5
878,vulsens_0878,CO,IL_COUNTY,RMS_KEY_YB_2025,598.443934,534.171085,CC,2005
879,vulsens_0879,MN,MN_COUNTY,RMS_KEY_CC_COM_Unk,1349.103508,991.989301,YB,2010
880,vulsens_0880,FL,MD_COUNTY,RMS_KEY_YB_2010,951.658053,300.391352,YB,Unk
881,vulsens_0881,TX,IL_COUNTY,RMS_KEY_OCC_IND,590.850582,766.542654,YB,20
882,vulsens_0882,AL,TX_COUNTY,RMS_KEY_CC_COM_Unk,1221.491889,935.129713,YB,MFD
883,vulsens_0883,AL,AZ_COUNTY,RMS_KEY_HT_COM_20,444.221039,320.836191,CC_COM,2020
884,vulsens_0884,IL,NY_COUNTY,RMS_KEY_HT_COM_7,280.111163,838.69164,HT_COM,15000
885,vulsens_0885,IL,CO_COUNTY,RMS_KEY_HT_COM_5,500.043134,289.411875,OCC,1995
886,vulsens_0886,MD,CO_COUNTY,RMS_KEY_YB_<1995,889.731815,364.75676,YB,20
887,vulsens_0887,FL,CO_COUNTY,RMS_KEY_CC_COM_Wood,325.604062,873.028503,OCC,Unk
888,vulsens_0888,AZ,MN_COUNTY,RMS_KEY_OCC_Unk,526.767704,1183.394155,HT_COM,2005
889,vulsens_0889,FL,CA_COUNTY,RMS_KEY_YB_COM_2010,453.664477,446.559782,CC_COM,5000
890,vulsens_0890,CA,CO_COUNTY,RMS_KEY_YB_COM_2010,339.312689,636.964489,FA_COM,Unk
891,vulsens_0891,FL,IL_COUNTY,RMS_KEY_CC_COM_Wood,698.52974,359.429631,YB,3000
892,vulsens_0892,MN,TX_COUNTY,RMS_KEY_HT_COM_1,613.251939,614.963447,FA_SFD,Unk
893,vulsens_0893,IL,NY_COUNTY,RMS_KEY_YB_COM_<1995,846.875244,544.929783,OCC,2025
894,vulsens_0894,MN,CA_COUNTY,RMS_KEY_HT_COM_5,528.567039,626.945568,CC_COM,IND
895,vulsens_0895,NY,NY_COUNTY,RMS_KEY_YB_1995,639.756964,442.260493,CC_COM,2005
896,vulsens_0896,CO,CO_COUNTY,RMS_KEY_HT_SFD_2,973.884664,206.179876,YB_COM,2025
897,vulsens_0897,IL,AZ_COUNTY,RMS_KEY_HT_COM_7,713.872436,592.14032,CC,Wood
898,vulsens_0898,MN,FL_COUNTY,RMS_KEY_FA_SFD_1000,361.56081,188.793273,OCC,MH
899,vulsens_0899,TX,AZ_COUNTY,RMS_KEY_CC_Unk,682.247889,524.674818,CC,20
900,vulsens_0900,CO,FL_COUNTY,RMS_KEY_CC_MH,1143.916994,431.056547,YB,2015
901,vulsens_0901,CO,AL_COUNTY,RMS_KEY_CC_Wood,345.534956,764.901865,CC,5
902,vulsens_0902,MN,TX_COUNTY,RMS_KEY_YB_Unk,216.136181,164.748449,FA_COM,1000
903,vulsens_0903,TX,AZ_COUNTY,RMS_KEY_YB_Unk,764.05103,467.502259,CC_COM,2025
904,vulsens_0904,MD,TX_COUNTY,RMS_KEY_FA_SFD_5000,971.06483,526.901518,YB,Unk
905,vulsens_0905,FL,IL_COUNTY,RMS_KEY_CC_COM_Auto,150.168418,366.580187,CC_COM,Unk
906,vulsens_0906,MN,MN_COUNTY,RMS_KEY_CC_Wood,197.987911,557.244937,YB,Auto
907,vulsens_0907,TX,CA_COUNTY,RMS_KEY_CC_Auto,533.131424,331.880608,CC,2005
908,vulsens_0908,CO,AZ_COUNTY,RMS_KEY_CC_Auto,498.547366,656.73708,CC,3000
909,vulsens_0909,CO,CO_COUNTY,RMS_KEY_HT_COM_7,672.406818,587.011668,CC_COM,5000
910,vulsens_0910,CA,FL_COUNTY,RMS_KEY_HT_COM_5,465.103902,280.184316,FA_COM,7500
911,vulsens_0911,AL,AL_COUNTY,RMS_KEY_YB_Unk,285.66933,455.303256,YB,2015
912,vulsens_0912,AL,FL_COUNTY,RMS_KEY_HT_SFD_1,975.447206,215.202748,CC,Wood
913,vulsens_0913,AZ,AZ_COUNTY,RMS_KEY_FA_COM_10000,991.340379,826.162215,HT_SFD,5000
914,vulsens_0914,IL,MD_COUNTY,RMS_KEY_FA_SFD_7500,161.278302,605.950258,YB,RC
915,vulsens_0915,IL,NY_COUNTY,RMS_KEY_CC_COM_MH,474.778976,386.833248,HT_COM,LM
916,vulsens_0916,AL,FL_COUNTY,RMS_KEY_CC_COM_RC,667.90456,695.412674,HT_COM,20000
917,vulsens_0917,CO,CA_COUNTY,RMS_KEY_FA_COM_20000,404.589869,1135.549536,HT_COM,3
918,vulsens_0918,FL,FL_COUNTY,RMS_KEY_YB_COM_Unk,904.276842,202.75616,HT_COM,10
919,vulsens_0919,FL,NY_COUNTY,RMS_KEY_FA_SFD_Unk,515.897831,669.347932,HT_COM,15000
920,vulsens_0920,NY,AZ_COUNTY,RMS_KEY_YB_2020,658.648324,1036.018194,FA_SFD,<1995
921,vulsens_0921,TX,TX_COUNTY,RMS_KEY_FA_SFD_3000,489.734404,229.378692,YB_COM,25000
922,vulsens_0922,FL,MD_COUNTY,RMS_KEY_CC_COM_MH,584.771678,447.279551,CC,5
923,vulsens_0923,MN,MD_COUNTY,RMS_KEY_CC_COM_RC,632.005919,438.208877,HT_COM,<1995
924,vulsens_0924,CA,MN_COUNTY,RMS_KEY_OCC_IND,939.936689,222.441825,FA_SFD,2000
925,vulsens_0925,CO,AZ_COUNTY,RMS_KEY_CC_RC,497.618505,457.031475,YB,Steel
926,vulsens_0926,MD,MN_COUNTY,RMS_KEY_YB_COM_Unk,392.877043,1252.613877,FA_COM,2010
927,vulsens_0927,IL,CO_COUNTY,RMS_KEY_YB_2020,362.23246,315.21809,CC,MH
928,vulsens_0928,CA,NY_COUNTY,RMS_KEY_YB_2000,150.454295,215.356653,YB_COM,5000
929,vulsens_0929,IL,MD_COUNTY,RMS_KEY_CC_MH,377.873385,1966.346823,CC,SFD
930,vulsens_0930,CA,CA_COUNTY,RMS_KEY_FA_SFD_2000,279.648869,620.004402,CC,Unk
931,vulsens_0931,CA,AZ_COUNTY,RMS_KEY_YB_COM_<1995,691.754716,323.678081,YB,2000
932,vulsens_0932,MD,NY_COUNTY,RMS_KEY_HT_SFD_2,434.701233,230.079541,YB_COM,2025
933,vulsens_0933,IL,IL_COUNTY,RMS_KEY_FA_SFD_Unk,145.861734,1067.744216,FA_COM,2020
934,vulsens_0934,AZ,NY_COUNTY,RMS_KEY_HT_COM_20,996.822959,347.105328,FA_SFD,Unk
935,vulsens_0935,FL,NY_COUNTY,RMS_KEY_YB_COM_2005,95.552097,384.343175,CC_COM,Auto
936,vulsens_0936,CO,NY_COUNTY,RMS_KEY_YB_COM_2000,459.902972,436.681332,YB,2000
937,vulsens_0937,CA,AZ_COUNTY,RMS_KEY_OCC_IND,344.480043,497.813559,YB_COM,2010
938,vulsens_0938,MN,FL_COUNTY,RMS_KEY_CC_Steel,679.867462,217.711056,HT_SFD,2010
939,vulsens_0939,FL,NY_COUNTY,RMS_KEY_YB_COM_2000,266.194905,367.579344,CC_COM,20
940,vulsens_0940,MN,AZ_COUNTY,RMS_KEY_CC_COM_MH,657.864287,496.833931,YB_COM,1995
941,vulsens_0941,FL,MD_COUNTY,RMS_KEY_FA_COM_20000,404.041733,1011.570418,CC_COM,2
942,vulsens_0942,MN,NY_COUNTY,RMS_KEY_FA_SFD_1000,666.845916,351.765251,HT_COM,10
943,vulsens_0943,MD,CO_COUNTY,RMS_KEY_HT_SFD_1,469.032348,431.099249,CC_COM,1995
944,vulsens_0944,AZ,CA_COUNTY,RMS_KEY_YB_2010,256.877779,1145.099003,YB_COM,MH
945,vulsens_0945,NY,MD_COUNTY,RMS_KEY_YB_COM_2000,421.991796,396.90347,CC,<1995
946,vulsens_0946,NY,TX_COUNTY,RMS_KEY_CC_RC,386.517832,327.988732,YB_COM,2010
947,vulsens_0947,TX,AZ_COUNTY,RMS_KEY_HT_COM_5,222.177608,533.35985,HT_SFD,2000
948,vulsens_0948,CO,FL_COUNTY,RMS_KEY_HT_COM_5,546.921491,295.035967,YB,Unk
949,vulsens_0949,AL,TX_COUNTY,RMS_KEY_CC_Auto,371.217466,322.997955,CC_COM,Unk
950,vulsens_0950,MD,CA_COUNTY,RMS_KEY_HT_COM_Unk,683.528486,459.035215,CC,Masonry
951,vulsens_0951,MD,MD_COUNTY,RMS_KEY_HT_COM_15,397.924083,443.968069,CC,15
952,vulsens_0952,CA,CA_COUNTY,RMS_KEY_HT_SFD_1,864.431223,399.632116,CC_COM,3
953,vulsens_0953,NY,FL_COUNTY,RMS_KEY_HT_COM_5,973.253933,355.752135,HT_SFD,<1995
954,vulsens_0954,CO,FL_COUNTY,RMS_KEY_HT_COM_5,347.196416,406.373259,CC_COM,Wood
955,vulsens_0955,FL,TX_COUNTY,RMS_KEY_YB_2010,206.257778,362.172802,YB_COM,7500
956,vulsens_0956,MD,MN_COUNTY,RMS_KEY_YB_2005,336.415569,313.669507,CC,<1995
957,vulsens_0957,MN,MD_COUNTY,RMS_KEY_HT_SFD_1,232.639794,256.46382,YB,Wood
958,vulsens_0958,MN,TX_COUNTY,RMS_KEY_CC_COM_Wood,565.424592,732.641011,HT_COM,2005
959,vulsens_0959,MD,NY_COUNTY,RMS_KEY_HT_SFD_2,240.923182,281.396566,HT_SFD,5000
960,vulsens_0960,TX,CO_COUNTY,RMS_KEY_FA_COM_25000,605.604189,312.106411,YB,MH
961,vulsens_0961,CA,TX_COUNTY,RMS_KEY_FA_SFD_2000,816.528393,303.305955,OCC,1995
962,vulsens_0962,CO,CO_COUNTY,RMS_KEY_CC_Unk,546.826485,1063.152069,HT_COM,20000
963,vulsens_0963,IL,CO_COUNTY,RMS_KEY_CC_COM_MH,662.775617,228.781382,YB,2005
964,vulsens_0964,FL,MN_COUNTY,RMS_KEY_HT_COM_5,526.096435,551.23638,FA_SFD,MH
965,vulsens_0965,AZ,NY_COUNTY,RMS_KEY_YB_2015,2610.076771,289.135857,YB_COM,15000
966,vulsens_0966,IL,AZ_COUNTY,RMS_KEY_YB_2010,539.408772,502.970572,YB,30000
967,vulsens_0967,AL,MN_COUNTY,RMS_KEY_YB_COM_<1995,787.848366,291.160183,YB,SFD
968,vulsens_0968,NY,MD_COUNTY,RMS_KEY_FA_SFD_5000,1041.826629,373.550162,FA_COM,2025
969,vulsens_0969,MN,TX_COUNTY,RMS_KEY_YB_COM_2005,616.116482,79.90006,CC,2
970,vulsens_0970,AZ,FL_COUNTY,RMS_KEY_CC_COM_Auto,769.275815,457.315474,YB_COM,LM
971,vulsens_0971,MD,MN_COUNTY,RMS_KEY_FA_SFD_2000,566.351608,1116.929032,YB,1995
972,vulsens_0972,AZ,NY_COUNTY,RMS_KEY_CC_Auto,212.266432,347.742362,FA_SFD,20000
973,vulsens_0973,CO,CA_COUNTY,RMS_KEY_CC_Auto,297.790501,1147.423596,CC_COM,Auto
974,vulsens_0974,MN,FL_COUNTY,RMS_KEY_HT_COM_Unk,569.451041,902.294888,HT_COM,2010
